ytid,start_time,class,set
4229,0,drum kit,train
3546,0,drum kit,train
2658,0,drum kit,train
5137,0,drum kit,train
10479,0,drum kit,train
8375,0,drum kit,train
1437,0,drum kit,train
6358,0,drum kit,train
8361,0,drum kit,train
1423,0,drum kit,train
5645,0,drum kit,train
3234,0,drum kit,train
2894,0,drum kit,train
49,0,drum kit,train
9719,0,drum kit,train
1345,0,drum kit,train
10323,0,drum kit,train
2664,0,drum kit,train
9731,0,drum kit,train
821,0,drum kit,train
8349,0,drum kit,train
9057,0,drum kit,train
5679,0,drum kit,train
9043,0,drum kit,train
6370,0,drum kit,train
9725,0,drum kit,train
75,0,drum kit,train
2670,0,drum kit,train
2843,0,drum kit,train
3585,0,drum kit,train
1392,0,drum kit,train
160,0,drum kit,train
5692,0,drum kit,train
4598,0,drum kit,train
5686,0,drum kit,train
174,0,drum kit,train
9902,0,drum kit,train
612,0,drum kit,train
7907,0,drum kit,train
5876,0,drum kit,train
10486,0,drum kit,train
9094,0,drum kit,train
148,0,drum kit,train
5862,0,drum kit,train
7654,0,drum kit,train
8567,0,drum kit,train
969,0,drum kit,train
9679,0,drum kit,train
8201,0,drum kit,train
1557,0,drum kit,train
7126,0,drum kit,train
8215,0,drum kit,train
3340,0,drum kit,train
5057,0,drum kit,train
2738,0,drum kit,train
4349,0,drum kit,train
7898,0,drum kit,train
10257,0,drum kit,train
7668,0,drum kit,train
1219,0,drum kit,train
9645,0,drum kit,train
6576,0,drum kit,train
6210,0,drum kit,train
3368,0,drum kit,train
5719,0,drum kit,train
4413,0,drum kit,train
2062,0,drum kit,train
9137,0,drum kit,train
9651,0,drum kit,train
6562,0,drum kit,train
4375,0,drum kit,train
2937,0,drum kit,train
772,0,drum kit,train
6589,0,drum kit,train
7697,0,drum kit,train
9862,0,drum kit,train
1580,0,drum kit,train
2089,0,drum kit,train
9876,0,drum kit,train
5094,0,drum kit,train
996,0,drum kit,train
10294,0,drum kit,train
5902,0,drum kit,train
982,0,drum kit,train
1999,0,drum kit,train
1741,0,drum kit,train
5527,0,drum kit,train
2248,0,drum kit,train
3156,0,drum kit,train
10069,0,drum kit,train
5241,0,drum kit,train
6748,0,drum kit,train
1027,0,drum kit,train
6990,0,drum kit,train
7456,0,drum kit,train
1033,0,drum kit,train
8771,0,drum kit,train
7442,0,drum kit,train
5255,0,drum kit,train
5533,0,drum kit,train
3142,0,drum kit,train
1755,0,drum kit,train
9309,0,drum kit,train
8981,0,drum kit,train
10055,0,drum kit,train
2506,0,drum kit,train
5269,0,drum kit,train
9453,0,drum kit,train
8995,0,drum kit,train
1769,0,drum kit,train
2260,0,drum kit,train
4611,0,drum kit,train
3195,0,drum kit,train
4822,0,drum kit,train
216,0,drum kit,train
1782,0,drum kit,train
7495,0,drum kit,train
570,0,drum kit,train
5282,0,drum kit,train
5296,0,drum kit,train
4188,0,drum kit,train
6947,0,drum kit,train
7481,0,drum kit,train
9484,0,drum kit,train
8956,0,drum kit,train
10082,0,drum kit,train
3803,0,drum kit,train
8940,0,drum kit,train
9486,0,drum kit,train
8798,0,drum kit,train
3815,0,drum kit,train
10094,0,drum kit,train
1964,0,drum kit,train
4808,0,drum kit,train
8954,0,drum kit,train
9492,0,drum kit,train
5280,0,drum kit,train
3829,0,drum kit,train
572,0,drum kit,train
6789,0,drum kit,train
7497,0,drum kit,train
6951,0,drum kit,train
1780,0,drum kit,train
214,0,drum kit,train
4820,0,drum kit,train
4834,0,drum kit,train
8968,0,drum kit,train
566,0,drum kit,train
7483,0,drum kit,train
5294,0,drum kit,train
4161,0,drum kit,train
7468,0,drum kit,train
1019,0,drum kit,train
9445,0,drum kit,train
9323,0,drum kit,train
5519,0,drum kit,train
4613,0,drum kit,train
2262,0,drum kit,train
6004,0,drum kit,train
9337,0,drum kit,train
8029,0,drum kit,train
6762,0,drum kit,train
2504,0,drum kit,train
10043,0,drum kit,train
4175,0,drum kit,train
7454,0,drum kit,train
6992,0,drum kit,train
9479,0,drum kit,train
3154,0,drum kit,train
8001,0,drum kit,train
7332,0,drum kit,train
6038,0,drum kit,train
3140,0,drum kit,train
5257,0,drum kit,train
2538,0,drum kit,train
3626,0,drum kit,train
6986,0,drum kit,train
1031,0,drum kit,train
5900,0,drum kit,train
2909,0,drum kit,train
994,0,drum kit,train
9684,0,drum kit,train
980,0,drum kit,train
758,0,drum kit,train
3395,0,drum kit,train
1582,0,drum kit,train
9860,0,drum kit,train
7695,0,drum kit,train
5082,0,drum kit,train
2935,0,drum kit,train
5096,0,drum kit,train
7859,0,drum kit,train
3381,0,drum kit,train
5928,0,drum kit,train
9121,0,drum kit,train
6212,0,drum kit,train
957,0,drum kit,train
8559,0,drum kit,train
10255,0,drum kit,train
2712,0,drum kit,train
2706,0,drum kit,train
6560,0,drum kit,train
943,0,drum kit,train
7118,0,drum kit,train
6206,0,drum kit,train
2060,0,drum kit,train
4411,0,drum kit,train
8203,0,drum kit,train
1541,0,drum kit,train
3356,0,drum kit,train
10269,0,drum kit,train
5041,0,drum kit,train
6548,0,drum kit,train
1227,0,drum kit,train
7656,0,drum kit,train
8565,0,drum kit,train
8571,0,drum kit,train
3424,0,drum kit,train
7124,0,drum kit,train
9109,0,drum kit,train
9096,0,drum kit,train
638,0,drum kit,train
7911,0,drum kit,train
2869,0,drum kit,train
10490,0,drum kit,train
5860,0,drum kit,train
9082,0,drum kit,train
5690,0,drum kit,train
6399,0,drum kit,train
604,0,drum kit,train
1390,0,drum kit,train
9914,0,drum kit,train
3593,0,drum kit,train
2855,0,drum kit,train
1384,0,drum kit,train
610,0,drum kit,train
9900,0,drum kit,train
7093,0,drum kit,train
5684,0,drum kit,train
10447,0,drum kit,train
9055,0,drum kit,train
7078,0,drum kit,train
823,0,drum kit,train
6400,0,drum kit,train
63,0,drum kit,train
5109,0,drum kit,train
10321,0,drum kit,train
2666,0,drum kit,train
4217,0,drum kit,train
2672,0,drum kit,train
4203,0,drum kit,train
837,0,drum kit,train
9727,0,drum kit,train
6414,0,drum kit,train
9041,0,drum kit,train
2114,0,drum kit,train
9069,0,drum kit,train
7044,0,drum kit,train
3222,0,drum kit,train
3544,0,drum kit,train
7722,0,drum kit,train
1353,0,drum kit,train
1347,0,drum kit,train
6428,0,drum kit,train
3550,0,drum kit,train
3236,0,drum kit,train
1421,0,drum kit,train
7050,0,drum kit,train
6819,0,drum kit,train
8834,0,drum kit,train
3961,0,drum kit,train
4968,0,drum kit,train
9294,0,drum kit,train
1810,0,drum kit,train
348,0,drum kit,train
9280,0,drum kit,train
1804,0,drum kit,train
8820,0,drum kit,train
6825,0,drum kit,train
8808,0,drum kit,train
1192,0,drum kit,train
4940,0,drum kit,train
412,0,drum kit,train
1186,0,drum kit,train
3949,0,drum kit,train
3791,0,drum kit,train
6602,0,drum kit,train
9531,0,drum kit,train
6164,0,drum kit,train
4773,0,drum kit,train
4767,0,drum kit,train
9243,0,drum kit,train
6616,0,drum kit,train
9525,0,drum kit,train
1179,0,drum kit,train
1151,0,drum kit,train
8613,0,drum kit,train
4029,0,drum kit,train
2458,0,drum kit,train
5337,0,drum kit,train
5451,0,drum kit,train
4997,0,drum kit,train
3020,0,drum kit,train
8175,0,drum kit,train
7246,0,drum kit,train
1637,0,drum kit,train
7252,0,drum kit,train
3034,0,drum kit,train
5323,0,drum kit,train
9519,0,drum kit,train
1145,0,drum kit,train
7534,0,drum kit,train
4982,0,drum kit,train
1622,0,drum kit,train
7253,0,drum kit,train
8160,0,drum kit,train
7535,0,drum kit,train
3753,0,drum kit,train
5336,0,drum kit,train
2459,0,drum kit,train
3747,0,drum kit,train
4028,0,drum kit,train
8612,0,drum kit,train
1150,0,drum kit,train
6159,0,drum kit,train
1636,0,drum kit,train
7247,0,drum kit,train
8174,0,drum kit,train
3021,0,drum kit,train
9242,0,drum kit,train
6171,0,drum kit,train
4766,0,drum kit,train
3009,0,drum kit,train
10136,0,drum kit,train
4000,0,drum kit,train
1178,0,drum kit,train
9524,0,drum kit,train
6617,0,drum kit,train
9530,0,drum kit,train
10122,0,drum kit,train
2465,0,drum kit,train
2303,0,drum kit,train
9256,0,drum kit,train
7290,0,drum kit,train
375,0,drum kit,train
4799,0,drum kit,train
3790,0,drum kit,train
3948,0,drum kit,train
413,0,drum kit,train
6830,0,drum kit,train
1193,0,drum kit,train
4955,0,drum kit,train
1805,0,drum kit,train
8821,0,drum kit,train
3974,0,drum kit,train
3960,0,drum kit,train
9295,0,drum kit,train
4969,0,drum kit,train
2897,0,drum kit,train
5120,0,drum kit,train
6429,0,drum kit,train
1346,0,drum kit,train
7737,0,drum kit,train
8362,0,drum kit,train
7051,0,drum kit,train
2129,0,drum kit,train
3237,0,drum kit,train
4558,0,drum kit,train
3223,0,drum kit,train
8376,0,drum kit,train
7045,0,drum kit,train
1352,0,drum kit,train
7723,0,drum kit,train
2883,0,drum kit,train
3545,0,drum kit,train
5134,0,drum kit,train
76,0,drum kit,train
9726,0,drum kit,train
8438,0,drum kit,train
10334,0,drum kit,train
2115,0,drum kit,train
10452,0,drum kit,train
4564,0,drum kit,train
188,0,drum kit,train
6373,0,drum kit,train
9040,0,drum kit,train
7079,0,drum kit,train
1408,0,drum kit,train
6367,0,drum kit,train
9054,0,drum kit,train
2101,0,drum kit,train
10446,0,drum kit,train
4570,0,drum kit,train
4216,0,drum kit,train
3579,0,drum kit,train
10320,0,drum kit,train
5108,0,drum kit,train
6401,0,drum kit,train
62,0,drum kit,train
9732,0,drum kit,train
822,0,drum kit,train
9901,0,drum kit,train
89,0,drum kit,train
1385,0,drum kit,train
3592,0,drum kit,train
177,0,drum kit,train
163,0,drum kit,train
6398,0,drum kit,train
7086,0,drum kit,train
5691,0,drum kit,train
2698,0,drum kit,train
3586,0,drum kit,train
1391,0,drum kit,train
605,0,drum kit,train
7938,0,drum kit,train
9083,0,drum kit,train
10491,0,drum kit,train
5875,0,drum kit,train
8389,0,drum kit,train
9929,0,drum kit,train
7904,0,drum kit,train
5054,0,drum kit,train
7643,0,drum kit,train
9108,0,drum kit,train
7125,0,drum kit,train
3343,0,drum kit,train
4438,0,drum kit,train
3357,0,drum kit,train
1540,0,drum kit,train
8202,0,drum kit,train
7131,0,drum kit,train
8564,0,drum kit,train
6549,0,drum kit,train
5040,0,drum kit,train
3431,0,drum kit,train
942,0,drum kit,train
6561,0,drum kit,train
10240,0,drum kit,train
3419,0,drum kit,train
4376,0,drum kit,train
4410,0,drum kit,train
6207,0,drum kit,train
9134,0,drum kit,train
1568,0,drum kit,train
7119,0,drum kit,train
6213,0,drum kit,train
956,0,drum kit,train
8558,0,drum kit,train
6575,0,drum kit,train
765,0,drum kit,train
9875,0,drum kit,train
2920,0,drum kit,train
3380,0,drum kit,train
1597,0,drum kit,train
1583,0,drum kit,train
3394,0,drum kit,train
5083,0,drum kit,train
9861,0,drum kit,train
10283,0,drum kit,train
759,0,drum kit,train
981,0,drum kit,train
5915,0,drum kit,train
7870,0,drum kit,train
9685,0,drum kit,train
995,0,drum kit,train
10297,0,drum kit,train
3141,0,drum kit,train
7327,0,drum kit,train
8014,0,drum kit,train
6987,0,drum kit,train
7441,0,drum kit,train
4148,0,drum kit,train
3627,0,drum kit,train
2539,0,drum kit,train
5256,0,drum kit,train
5242,0,drum kit,train
6993,0,drum kit,train
7455,0,drum kit,train
7333,0,drum kit,train
8000,0,drum kit,train
1742,0,drum kit,train
8028,0,drum kit,train
9336,0,drum kit,train
2263,0,drum kit,train
4174,0,drum kit,train
2505,0,drum kit,train
9450,0,drum kit,train
598,0,drum kit,train
9444,0,drum kit,train
6777,0,drum kit,train
8982,0,drum kit,train
1018,0,drum kit,train
7469,0,drum kit,train
4160,0,drum kit,train
2511,0,drum kit,train
3169,0,drum kit,train
4606,0,drum kit,train
9322,0,drum kit,train
201,0,drum kit,train
4835,0,drum kit,train
6944,0,drum kit,train
8969,0,drum kit,train
567,0,drum kit,train
6950,0,drum kit,train
6788,0,drum kit,train
573,0,drum kit,train
5281,0,drum kit,train
3196,0,drum kit,train
2288,0,drum kit,train
4809,0,drum kit,train
6978,0,drum kit,train
9493,0,drum kit,train
8955,0,drum kit,train
10081,0,drum kit,train
3814,0,drum kit,train
8799,0,drum kit,train
9487,0,drum kit,train
229,0,drum kit,train
211,0,drum kit,train
5285,0,drum kit,train
8979,0,drum kit,train
6798,0,drum kit,train
563,0,drum kit,train
6940,0,drum kit,train
5291,0,drum kit,train
4831,0,drum kit,train
205,0,drum kit,train
8945,0,drum kit,train
6968,0,drum kit,train
10091,0,drum kit,train
3804,0,drum kit,train
9497,0,drum kit,train
8789,0,drum kit,train
1975,0,drum kit,train
239,0,drum kit,train
5520,0,drum kit,train
6997,0,drum kit,train
8762,0,drum kit,train
7451,0,drum kit,train
2529,0,drum kit,train
4158,0,drum kit,train
5252,0,drum kit,train
6983,0,drum kit,train
8776,0,drum kit,train
9468,0,drum kit,train
1034,0,drum kit,train
1752,0,drum kit,train
5534,0,drum kit,train
6015,0,drum kit,train
9326,0,drum kit,train
8038,0,drum kit,train
4602,0,drum kit,train
2273,0,drum kit,train
10052,0,drum kit,train
4164,0,drum kit,train
6773,0,drum kit,train
7479,0,drum kit,train
1008,0,drum kit,train
10046,0,drum kit,train
3179,0,drum kit,train
4616,0,drum kit,train
9332,0,drum kit,train
7690,0,drum kit,train
7848,0,drum kit,train
5087,0,drum kit,train
1593,0,drum kit,train
5093,0,drum kit,train
2924,0,drum kit,train
7684,0,drum kit,train
9871,0,drum kit,train
761,0,drum kit,train
10293,0,drum kit,train
991,0,drum kit,train
9859,0,drum kit,train
749,0,drum kit,train
7874,0,drum kit,train
9681,0,drum kit,train
985,0,drum kit,train
7860,0,drum kit,train
5044,0,drum kit,train
1222,0,drum kit,train
7653,0,drum kit,train
8560,0,drum kit,train
7135,0,drum kit,train
1544,0,drum kit,train
3353,0,drum kit,train
2059,0,drum kit,train
5736,0,drum kit,train
7121,0,drum kit,train
8212,0,drum kit,train
7647,0,drum kit,train
10278,0,drum kit,train
9642,0,drum kit,train
952,0,drum kit,train
3409,0,drum kit,train
5078,0,drum kit,train
10250,0,drum kit,train
4400,0,drum kit,train
9124,0,drum kit,train
1578,0,drum kit,train
9130,0,drum kit,train
2065,0,drum kit,train
4414,0,drum kit,train
4372,0,drum kit,train
10244,0,drum kit,train
9656,0,drum kit,train
6565,0,drum kit,train
99,0,drum kit,train
1395,0,drum kit,train
9911,0,drum kit,train
2844,0,drum kit,train
3582,0,drum kit,train
5695,0,drum kit,train
5859,0,drum kit,train
2850,0,drum kit,train
2688,0,drum kit,train
7928,0,drum kit,train
1381,0,drum kit,train
615,0,drum kit,train
9905,0,drum kit,train
2878,0,drum kit,train
10481,0,drum kit,train
5871,0,drum kit,train
10495,0,drum kit,train
5865,0,drum kit,train
9087,0,drum kit,train
629,0,drum kit,train
7914,0,drum kit,train
3541,0,drum kit,train
7727,0,drum kit,train
8414,0,drum kit,train
6439,0,drum kit,train
1356,0,drum kit,train
8372,0,drum kit,train
3227,0,drum kit,train
4548,0,drum kit,train
2139,0,drum kit,train
3233,0,drum kit,train
9078,0,drum kit,train
7055,0,drum kit,train
1342,0,drum kit,train
5124,0,drum kit,train
2893,0,drum kit,train
826,0,drum kit,train
9736,0,drum kit,train
6405,0,drum kit,train
10324,0,drum kit,train
2663,0,drum kit,train
4212,0,drum kit,train
10442,0,drum kit,train
2105,0,drum kit,train
198,0,drum kit,train
9050,0,drum kit,train
6363,0,drum kit,train
1418,0,drum kit,train
9044,0,drum kit,train
6377,0,drum kit,train
7069,0,drum kit,train
9722,0,drum kit,train
6411,0,drum kit,train
72,0,drum kit,train
365,0,drum kit,train
7280,0,drum kit,train
3958,0,drum kit,train
6820,0,drum kit,train
1197,0,drum kit,train
403,0,drum kit,train
8819,0,drum kit,train
1183,0,drum kit,train
3794,0,drum kit,train
371,0,drum kit,train
7294,0,drum kit,train
9291,0,drum kit,train
359,0,drum kit,train
1815,0,drum kit,train
8831,0,drum kit,train
3964,0,drum kit,train
3970,0,drum kit,train
8825,0,drum kit,train
9285,0,drum kit,train
5454,0,drum kit,train
8170,0,drum kit,train
1154,0,drum kit,train
8616,0,drum kit,train
7525,0,drum kit,train
5332,0,drum kit,train
3757,0,drum kit,train
5326,0,drum kit,train
2449,0,drum kit,train
6149,0,drum kit,train
1626,0,drum kit,train
4986,0,drum kit,train
5440,0,drum kit,train
3031,0,drum kit,train
6161,0,drum kit,train
2307,0,drum kit,train
5468,0,drum kit,train
3019,0,drum kit,train
2461,0,drum kit,train
1168,0,drum kit,train
6607,0,drum kit,train
2475,0,drum kit,train
10132,0,drum kit,train
2313,0,drum kit,train
4762,0,drum kit,train
6175,0,drum kit,train
10133,0,drum kit,train
2474,0,drum kit,train
4005,0,drum kit,train
9247,0,drum kit,train
4763,0,drum kit,train
4777,0,drum kit,train
9253,0,drum kit,train
6160,0,drum kit,train
7518,0,drum kit,train
9535,0,drum kit,train
6606,0,drum kit,train
2460,0,drum kit,train
4011,0,drum kit,train
8603,0,drum kit,train
1141,0,drum kit,train
2448,0,drum kit,train
5327,0,drum kit,train
3756,0,drum kit,train
5441,0,drum kit,train
1627,0,drum kit,train
6148,0,drum kit,train
7256,0,drum kit,train
8165,0,drum kit,train
7242,0,drum kit,train
3024,0,drum kit,train
5455,0,drum kit,train
4993,0,drum kit,train
5333,0,drum kit,train
3742,0,drum kit,train
7524,0,drum kit,train
8824,0,drum kit,train
4978,0,drum kit,train
1800,0,drum kit,train
9284,0,drum kit,train
1814,0,drum kit,train
358,0,drum kit,train
9290,0,drum kit,train
8830,0,drum kit,train
3795,0,drum kit,train
8818,0,drum kit,train
416,0,drum kit,train
6835,0,drum kit,train
370,0,drum kit,train
5482,0,drum kit,train
4944,0,drum kit,train
5496,0,drum kit,train
4950,0,drum kit,train
7281,0,drum kit,train
1828,0,drum kit,train
402,0,drum kit,train
1196,0,drum kit,train
6821,0,drum kit,train
3781,0,drum kit,train
2110,0,drum kit,train
10457,0,drum kit,train
7068,0,drum kit,train
9045,0,drum kit,train
1419,0,drum kit,train
6410,0,drum kit,train
73,0,drum kit,train
9723,0,drum kit,train
3568,0,drum kit,train
5119,0,drum kit,train
2676,0,drum kit,train
10331,0,drum kit,train
2662,0,drum kit,train
67,0,drum kit,train
6404,0,drum kit,train
827,0,drum kit,train
6362,0,drum kit,train
4575,0,drum kit,train
8367,0,drum kit,train
9079,0,drum kit,train
1425,0,drum kit,train
5643,0,drum kit,train
3554,0,drum kit,train
5125,0,drum kit,train
8401,0,drum kit,train
7732,0,drum kit,train
6438,0,drum kit,train
8415,0,drum kit,train
7726,0,drum kit,train
3540,0,drum kit,train
2886,0,drum kit,train
9,0,drum kit,train
7040,0,drum kit,train
1431,0,drum kit,train
9086,0,drum kit,train
8398,0,drum kit,train
5864,0,drum kit,train
10494,0,drum kit,train
9938,0,drum kit,train
7915,0,drum kit,train
2879,0,drum kit,train
5870,0,drum kit,train
10480,0,drum kit,train
5858,0,drum kit,train
6389,0,drum kit,train
172,0,drum kit,train
614,0,drum kit,train
1380,0,drum kit,train
7929,0,drum kit,train
2689,0,drum kit,train
3597,0,drum kit,train
3583,0,drum kit,train
2845,0,drum kit,train
9910,0,drum kit,train
1394,0,drum kit,train
600,0,drum kit,train
98,0,drum kit,train
166,0,drum kit,train
7083,0,drum kit,train
4415,0,drum kit,train
2064,0,drum kit,train
9131,0,drum kit,train
947,0,drum kit,train
10245,0,drum kit,train
4373,0,drum kit,train
10251,0,drum kit,train
5079,0,drum kit,train
4367,0,drum kit,train
3408,0,drum kit,train
953,0,drum kit,train
9125,0,drum kit,train
7108,0,drum kit,train
1551,0,drum kit,train
3346,0,drum kit,train
4429,0,drum kit,train
5737,0,drum kit,train
10279,0,drum kit,train
5051,0,drum kit,train
8575,0,drum kit,train
7646,0,drum kit,train
7652,0,drum kit,train
1223,0,drum kit,train
5045,0,drum kit,train
3352,0,drum kit,train
1545,0,drum kit,train
9119,0,drum kit,train
8207,0,drum kit,train
7134,0,drum kit,train
2919,0,drum kit,train
10286,0,drum kit,train
9694,0,drum kit,train
7861,0,drum kit,train
984,0,drum kit,train
9680,0,drum kit,train
7875,0,drum kit,train
990,0,drum kit,train
10292,0,drum kit,train
3385,0,drum kit,train
760,0,drum kit,train
9870,0,drum kit,train
2925,0,drum kit,train
2931,0,drum kit,train
7691,0,drum kit,train
1586,0,drum kit,train
5938,0,drum kit,train
2500,0,drum kit,train
8993,0,drum kit,train
9455,0,drum kit,train
6766,0,drum kit,train
9333,0,drum kit,train
6000,0,drum kit,train
3178,0,drum kit,train
4603,0,drum kit,train
8039,0,drum kit,train
9327,0,drum kit,train
6014,0,drum kit,train
589,0,drum kit,train
6772,0,drum kit,train
4165,0,drum kit,train
10053,0,drum kit,train
9469,0,drum kit,train
8777,0,drum kit,train
5535,0,drum kit,train
7322,0,drum kit,train
8011,0,drum kit,train
7336,0,drum kit,train
8005,0,drum kit,train
6028,0,drum kit,train
1747,0,drum kit,train
3150,0,drum kit,train
3636,0,drum kit,train
5247,0,drum kit,train
2528,0,drum kit,train
1021,0,drum kit,train
7450,0,drum kit,train
8788,0,drum kit,train
9496,0,drum kit,train
3805,0,drum kit,train
1974,0,drum kit,train
1960,0,drum kit,train
4818,0,drum kit,train
10090,0,drum kit,train
6969,0,drum kit,train
9482,0,drum kit,train
3839,0,drum kit,train
5290,0,drum kit,train
7487,0,drum kit,train
6941,0,drum kit,train
562,0,drum kit,train
6799,0,drum kit,train
1790,0,drum kit,train
3187,0,drum kit,train
3193,0,drum kit,train
4824,0,drum kit,train
210,0,drum kit,train
1784,0,drum kit,train
7493,0,drum kit,train
6955,0,drum kit,train
5284,0,drum kit,train
4832,0,drum kit,train
206,0,drum kit,train
560,0,drum kit,train
6943,0,drum kit,train
5292,0,drum kit,train
5286,0,drum kit,train
574,0,drum kit,train
6957,0,drum kit,train
212,0,drum kit,train
4826,0,drum kit,train
1976,0,drum kit,train
9480,0,drum kit,train
548,0,drum kit,train
1962,0,drum kit,train
1751,0,drum kit,train
7320,0,drum kit,train
1989,0,drum kit,train
8013,0,drum kit,train
4629,0,drum kit,train
5537,0,drum kit,train
10079,0,drum kit,train
5251,0,drum kit,train
3620,0,drum kit,train
7446,0,drum kit,train
6758,0,drum kit,train
1037,0,drum kit,train
6994,0,drum kit,train
8761,0,drum kit,train
1023,0,drum kit,train
3152,0,drum kit,train
5523,0,drum kit,train
7334,0,drum kit,train
4615,0,drum kit,train
2264,0,drum kit,train
6002,0,drum kit,train
8991,0,drum kit,train
2502,0,drum kit,train
4173,0,drum kit,train
10051,0,drum kit,train
2516,0,drum kit,train
4167,0,drum kit,train
3608,0,drum kit,train
9443,0,drum kit,train
6770,0,drum kit,train
8985,0,drum kit,train
9325,0,drum kit,train
6016,0,drum kit,train
7308,0,drum kit,train
4601,0,drum kit,train
7687,0,drum kit,train
1590,0,drum kit,train
7863,0,drum kit,train
10284,0,drum kit,train
7877,0,drum kit,train
9682,0,drum kit,train
979,0,drum kit,train
7644,0,drum kit,train
5053,0,drum kit,train
7122,0,drum kit,train
7136,0,drum kit,train
1547,0,drum kit,train
5721,0,drum kit,train
3436,0,drum kit,train
4359,0,drum kit,train
1221,0,drum kit,train
7888,0,drum kit,train
8563,0,drum kit,train
7650,0,drum kit,train
4371,0,drum kit,train
6566,0,drum kit,train
9655,0,drum kit,train
7678,0,drum kit,train
945,0,drum kit,train
6200,0,drum kit,train
9133,0,drum kit,train
2066,0,drum kit,train
5709,0,drum kit,train
2072,0,drum kit,train
4403,0,drum kit,train
8239,0,drum kit,train
6214,0,drum kit,train
9127,0,drum kit,train
9899,0,drum kit,train
2714,0,drum kit,train
10253,0,drum kit,train
1382,0,drum kit,train
9906,0,drum kit,train
7095,0,drum kit,train
170,0,drum kit,train
5682,0,drum kit,train
4588,0,drum kit,train
164,0,drum kit,train
602,0,drum kit,train
1396,0,drum kit,train
9912,0,drum kit,train
2847,0,drum kit,train
3581,0,drum kit,train
10496,0,drum kit,train
158,0,drum kit,train
9090,0,drum kit,train
5872,0,drum kit,train
7903,0,drum kit,train
7730,0,drum kit,train
1341,0,drum kit,train
2648,0,drum kit,train
3556,0,drum kit,train
5899,0,drum kit,train
10469,0,drum kit,train
6348,0,drum kit,train
8371,0,drum kit,train
7042,0,drum kit,train
5655,0,drum kit,train
2884,0,drum kit,train
819,0,drum kit,train
7724,0,drum kit,train
59,0,drum kit,train
2674,0,drum kit,train
10333,0,drum kit,train
831,0,drum kit,train
71,0,drum kit,train
9721,0,drum kit,train
6374,0,drum kit,train
9047,0,drum kit,train
4563,0,drum kit,train
2112,0,drum kit,train
5669,0,drum kit,train
2106,0,drum kit,train
7718,0,drum kit,train
825,0,drum kit,train
6406,0,drum kit,train
65,0,drum kit,train
9735,0,drum kit,train
1369,0,drum kit,train
4211,0,drum kit,train
4946,0,drum kit,train
5480,0,drum kit,train
372,0,drum kit,train
7297,0,drum kit,train
6837,0,drum kit,train
3783,0,drum kit,train
6823,0,drum kit,train
1194,0,drum kit,train
400,0,drum kit,train
366,0,drum kit,train
4952,0,drum kit,train
5494,0,drum kit,train
3973,0,drum kit,train
428,0,drum kit,train
8832,0,drum kit,train
3967,0,drum kit,train
9292,0,drum kit,train
7254,0,drum kit,train
9279,0,drum kit,train
4985,0,drum kit,train
5443,0,drum kit,train
3754,0,drum kit,train
5325,0,drum kit,train
1143,0,drum kit,train
8601,0,drum kit,train
1157,0,drum kit,train
6638,0,drum kit,train
3998,0,drum kit,train
10119,0,drum kit,train
5457,0,drum kit,train
7240,0,drum kit,train
8173,0,drum kit,train
2310,0,drum kit,train
4761,0,drum kit,train
9523,0,drum kit,train
6610,0,drum kit,train
3768,0,drum kit,train
10131,0,drum kit,train
4013,0,drum kit,train
2462,0,drum kit,train
9537,0,drum kit,train
8629,0,drum kit,train
399,0,drum kit,train
2304,0,drum kit,train
6605,0,drum kit,train
10124,0,drum kit,train
4012,0,drum kit,train
4774,0,drum kit,train
2305,0,drum kit,train
9250,0,drum kit,train
1618,0,drum kit,train
6177,0,drum kit,train
9244,0,drum kit,train
2477,0,drum kit,train
10130,0,drum kit,train
5318,0,drum kit,train
9522,0,drum kit,train
10118,0,drum kit,train
5330,0,drum kit,train
3999,0,drum kit,train
8614,0,drum kit,train
6639,0,drum kit,train
8172,0,drum kit,train
7241,0,drum kit,train
4748,0,drum kit,train
5456,0,drum kit,train
4990,0,drum kit,train
3033,0,drum kit,train
5442,0,drum kit,train
1624,0,drum kit,train
8166,0,drum kit,train
7255,0,drum kit,train
8600,0,drum kit,train
7533,0,drum kit,train
5324,0,drum kit,train
3755,0,drum kit,train
3966,0,drum kit,train
1817,0,drum kit,train
9293,0,drum kit,train
9287,0,drum kit,train
401,0,drum kit,train
1195,0,drum kit,train
6822,0,drum kit,train
3782,0,drum kit,train
5495,0,drum kit,train
4953,0,drum kit,train
7296,0,drum kit,train
373,0,drum kit,train
6188,0,drum kit,train
5481,0,drum kit,train
1181,0,drum kit,train
6836,0,drum kit,train
6361,0,drum kit,train
5668,0,drum kit,train
4576,0,drum kit,train
3219,0,drum kit,train
4210,0,drum kit,train
10326,0,drum kit,train
2661,0,drum kit,train
1368,0,drum kit,train
9734,0,drum kit,train
64,0,drum kit,train
824,0,drum kit,train
7719,0,drum kit,train
9720,0,drum kit,train
6413,0,drum kit,train
830,0,drum kit,train
2675,0,drum kit,train
2113,0,drum kit,train
4562,0,drum kit,train
8358,0,drum kit,train
9046,0,drum kit,train
6375,0,drum kit,train
5654,0,drum kit,train
7043,0,drum kit,train
1432,0,drum kit,train
1354,0,drum kit,train
58,0,drum kit,train
9708,0,drum kit,train
7725,0,drum kit,train
818,0,drum kit,train
2885,0,drum kit,train
3557,0,drum kit,train
